x	y	label	key	clickSelects	showSelected1	PANEL	group
23	23.95	Monday 07 Dec 2015	Monday 07 Dec 2015	Monday 07 Dec 2015	Monday 07 Dec 2015	1	150
23	22.600350877193	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	Tuesday 08 Dec 2015	1	647
23	22.1628070175439	Wednesday 09 Dec 2015	Wednesday 09 Dec 2015	Wednesday 09 Dec 2015	Wednesday 09 Dec 2015	1	775
23	23.9585964912281	Thursday 10 Dec 2015	Thursday 10 Dec 2015	Thursday 10 Dec 2015	Thursday 10 Dec 2015	1	532
23	23.9414035087719	Friday 11 Dec 2015	Friday 11 Dec 2015	Friday 11 Dec 2015	Friday 11 Dec 2015	1	44
23	23.95	Saturday 12 Dec 2015	Saturday 12 Dec 2015	Saturday 12 Dec 2015	Saturday 12 Dec 2015	1	294
23	23.95	Sunday 13 Dec 2015	Sunday 13 Dec 2015	Sunday 13 Dec 2015	Sunday 13 Dec 2015	1	421
23	23.95	Monday 14 Dec 2015	Monday 14 Dec 2015	Monday 14 Dec 2015	Monday 14 Dec 2015	1	179
23	22.3854385964912	Tuesday 15 Dec 2015	Tuesday 15 Dec 2015	Tuesday 15 Dec 2015	Tuesday 15 Dec 2015	1	676
23	23.8124561403509	Wednesday 16 Dec 2015	Wednesday 16 Dec 2015	Wednesday 16 Dec 2015	Wednesday 16 Dec 2015	1	804
23	22.6182051282051	Thursday 17 Dec 2015	Thursday 17 Dec 2015	Thursday 17 Dec 2015	Thursday 17 Dec 2015	1	561
23	21.75	Friday 18 Dec 2015	Friday 18 Dec 2015	Friday 18 Dec 2015	Friday 18 Dec 2015	1	73
23	23.4515517241379	Saturday 19 Dec 2015	Saturday 19 Dec 2015	Saturday 19 Dec 2015	Saturday 19 Dec 2015	1	323
23	23.46	Sunday 20 Dec 2015	Sunday 20 Dec 2015	Sunday 20 Dec 2015	Sunday 20 Dec 2015	1	450
23	22.586320754717	Monday 21 Dec 2015	Monday 21 Dec 2015	Monday 21 Dec 2015	Monday 21 Dec 2015	1	208
23	22.6163917525773	Tuesday 22 Dec 2015	Tuesday 22 Dec 2015	Tuesday 22 Dec 2015	Tuesday 22 Dec 2015	1	705
23	21.0390291262136	Wednesday 23 Dec 2015	Wednesday 23 Dec 2015	Wednesday 23 Dec 2015	Wednesday 23 Dec 2015	1	833
23	23.46	Thursday 24 Dec 2015	Thursday 24 Dec 2015	Thursday 24 Dec 2015	Thursday 24 Dec 2015	1	590
23	22.1956034482759	Friday 25 Dec 2015	Friday 25 Dec 2015	Friday 25 Dec 2015	Friday 25 Dec 2015	1	101
23	23.4050862068966	Saturday 26 Dec 2015	Saturday 26 Dec 2015	Saturday 26 Dec 2015	Saturday 26 Dec 2015	1	351
23	22.5217021276596	Sunday 27 Dec 2015	Sunday 27 Dec 2015	Sunday 27 Dec 2015	Sunday 27 Dec 2015	1	478
23	21.5359292035398	Monday 28 Dec 2015	Monday 28 Dec 2015	Monday 28 Dec 2015	Monday 28 Dec 2015	1	236
23	22.48	Tuesday 29 Dec 2015	Tuesday 29 Dec 2015	Tuesday 29 Dec 2015	Tuesday 29 Dec 2015	1	733
23	22.475775862069	Wednesday 30 Dec 2015	Wednesday 30 Dec 2015	Wednesday 30 Dec 2015	Wednesday 30 Dec 2015	1	860
23	22.5381355932203	Thursday 31 Dec 2015	Thursday 31 Dec 2015	Thursday 31 Dec 2015	Thursday 31 Dec 2015	1	616
23	22.0247572815534	Friday 01 Jan 2016	Friday 01 Jan 2016	Friday 01 Jan 2016	Friday 01 Jan 2016	1	3
23	22.6109482758621	Saturday 02 Jan 2016	Saturday 02 Jan 2016	Saturday 02 Jan 2016	Saturday 02 Jan 2016	1	253
23	22.5007627118644	Sunday 03 Jan 2016	Sunday 03 Jan 2016	Sunday 03 Jan 2016	Sunday 03 Jan 2016	1	380
23	21.9383620689655	Monday 04 Jan 2016	Monday 04 Jan 2016	Monday 04 Jan 2016	Monday 04 Jan 2016	1	137
23	22.732	Tuesday 05 Jan 2016	Tuesday 05 Jan 2016	Tuesday 05 Jan 2016	Tuesday 05 Jan 2016	1	634
23	23.5078048780488	Wednesday 06 Jan 2016	Wednesday 06 Jan 2016	Wednesday 06 Jan 2016	Wednesday 06 Jan 2016	1	762
23	23.0806451612903	Thursday 07 Jan 2016	Thursday 07 Jan 2016	Thursday 07 Jan 2016	Thursday 07 Jan 2016	1	519
23	23.6084848484849	Friday 08 Jan 2016	Friday 08 Jan 2016	Friday 08 Jan 2016	Friday 08 Jan 2016	1	31
23	24.002972972973	Saturday 09 Jan 2016	Saturday 09 Jan 2016	Saturday 09 Jan 2016	Saturday 09 Jan 2016	1	281
23	22.8825	Sunday 10 Jan 2016	Sunday 10 Jan 2016	Sunday 10 Jan 2016	Sunday 10 Jan 2016	1	408
23	22.55	Monday 11 Jan 2016	Monday 11 Jan 2016	Monday 11 Jan 2016	Monday 11 Jan 2016	1	166
23	22.29625	Tuesday 12 Jan 2016	Tuesday 12 Jan 2016	Tuesday 12 Jan 2016	Tuesday 12 Jan 2016	1	663
23	23.0122413793103	Wednesday 13 Jan 2016	Wednesday 13 Jan 2016	Wednesday 13 Jan 2016	Wednesday 13 Jan 2016	1	791
23	22.1251724137931	Thursday 14 Jan 2016	Thursday 14 Jan 2016	Thursday 14 Jan 2016	Thursday 14 Jan 2016	1	548
23	22.9277586206897	Friday 15 Jan 2016	Friday 15 Jan 2016	Friday 15 Jan 2016	Friday 15 Jan 2016	1	60
23	22.97	Saturday 16 Jan 2016	Saturday 16 Jan 2016	Saturday 16 Jan 2016	Saturday 16 Jan 2016	1	310
23	21.9651724137931	Sunday 17 Jan 2016	Sunday 17 Jan 2016	Sunday 17 Jan 2016	Sunday 17 Jan 2016	1	437
23	22.4631034482759	Monday 18 Jan 2016	Monday 18 Jan 2016	Monday 18 Jan 2016	Monday 18 Jan 2016	1	195
23	23.7608771929825	Tuesday 19 Jan 2016	Tuesday 19 Jan 2016	Tuesday 19 Jan 2016	Tuesday 19 Jan 2016	1	692
23	23.3839655172414	Wednesday 20 Jan 2016	Wednesday 20 Jan 2016	Wednesday 20 Jan 2016	Wednesday 20 Jan 2016	1	820
23	22.8939655172414	Thursday 21 Jan 2016	Thursday 21 Jan 2016	Thursday 21 Jan 2016	Thursday 21 Jan 2016	1	577
23	22.3870689655172	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	Friday 22 Jan 2016	1	88
23	22.0153448275862	Saturday 23 Jan 2016	Saturday 23 Jan 2016	Saturday 23 Jan 2016	Saturday 23 Jan 2016	1	338
23	23.46	Sunday 24 Jan 2016	Sunday 24 Jan 2016	Sunday 24 Jan 2016	Sunday 24 Jan 2016	1	465
23	23.4768965517241	Monday 25 Jan 2016	Monday 25 Jan 2016	Monday 25 Jan 2016	Monday 25 Jan 2016	1	223
23	22.48	Tuesday 26 Jan 2016	Tuesday 26 Jan 2016	Tuesday 26 Jan 2016	Tuesday 26 Jan 2016	1	720
23	23.2622807017544	Wednesday 27 Jan 2016	Wednesday 27 Jan 2016	Wednesday 27 Jan 2016	Wednesday 27 Jan 2016	1	848
23	23.6405263157895	Thursday 28 Jan 2016	Thursday 28 Jan 2016	Thursday 28 Jan 2016	Thursday 28 Jan 2016	1	605
23	24.1865517241379	Friday 29 Jan 2016	Friday 29 Jan 2016	Friday 29 Jan 2016	Friday 29 Jan 2016	1	116
23	24.8286206896552	Saturday 30 Jan 2016	Saturday 30 Jan 2016	Saturday 30 Jan 2016	Saturday 30 Jan 2016	1	366
23	24.9468965517241	Sunday 31 Jan 2016	Sunday 31 Jan 2016	Sunday 31 Jan 2016	Sunday 31 Jan 2016	1	492
23	23.5191379310345	Monday 01 Feb 2016	Monday 01 Feb 2016	Monday 01 Feb 2016	Monday 01 Feb 2016	1	125
23	24.44	Tuesday 02 Feb 2016	Tuesday 02 Feb 2016	Tuesday 02 Feb 2016	Tuesday 02 Feb 2016	1	622
23	23.4684482758621	Wednesday 03 Feb 2016	Wednesday 03 Feb 2016	Wednesday 03 Feb 2016	Wednesday 03 Feb 2016	1	750
23	24.6463157894737	Thursday 04 Feb 2016	Thursday 04 Feb 2016	Thursday 04 Feb 2016	Thursday 04 Feb 2016	1	507
23	24.2164912280702	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	Friday 05 Feb 2016	1	19
23	23.95	Saturday 06 Feb 2016	Saturday 06 Feb 2016	Saturday 06 Feb 2016	Saturday 06 Feb 2016	1	269
23	23.6577192982456	Sunday 07 Feb 2016	Sunday 07 Feb 2016	Sunday 07 Feb 2016	Sunday 07 Feb 2016	1	396
23	22.0931578947368	Monday 08 Feb 2016	Monday 08 Feb 2016	Monday 08 Feb 2016	Monday 08 Feb 2016	1	154
23	22.729298245614	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	Tuesday 09 Feb 2016	1	651
23	23.829649122807	Wednesday 10 Feb 2016	Wednesday 10 Feb 2016	Wednesday 10 Feb 2016	Wednesday 10 Feb 2016	1	779
23	23.3912280701754	Thursday 11 Feb 2016	Thursday 11 Feb 2016	Thursday 11 Feb 2016	Thursday 11 Feb 2016	1	536
23	23.95	Friday 12 Feb 2016	Friday 12 Feb 2016	Friday 12 Feb 2016	Friday 12 Feb 2016	1	48
23	24.0875438596491	Saturday 13 Feb 2016	Saturday 13 Feb 2016	Saturday 13 Feb 2016	Saturday 13 Feb 2016	1	298
23	24.44	Sunday 14 Feb 2016	Sunday 14 Feb 2016	Sunday 14 Feb 2016	Sunday 14 Feb 2016	1	425
23	24.560350877193	Monday 15 Feb 2016	Monday 15 Feb 2016	Monday 15 Feb 2016	Monday 15 Feb 2016	1	183
23	24.7666666666667	Tuesday 16 Feb 2016	Tuesday 16 Feb 2016	Tuesday 16 Feb 2016	Tuesday 16 Feb 2016	1	680
23	24.6978947368421	Wednesday 17 Feb 2016	Wednesday 17 Feb 2016	Wednesday 17 Feb 2016	Wednesday 17 Feb 2016	1	808
23	23.580350877193	Thursday 18 Feb 2016	Thursday 18 Feb 2016	Thursday 18 Feb 2016	Thursday 18 Feb 2016	1	565
23	23.5287719298246	Friday 19 Feb 2016	Friday 19 Feb 2016	Friday 19 Feb 2016	Friday 19 Feb 2016	1	77
23	24.689298245614	Saturday 20 Feb 2016	Saturday 20 Feb 2016	Saturday 20 Feb 2016	Saturday 20 Feb 2016	1	327
23	24.44	Sunday 21 Feb 2016	Sunday 21 Feb 2016	Sunday 21 Feb 2016	Sunday 21 Feb 2016	1	454
23	24.7150877192983	Monday 22 Feb 2016	Monday 22 Feb 2016	Monday 22 Feb 2016	Monday 22 Feb 2016	1	212
23	23.46	Tuesday 23 Feb 2016	Tuesday 23 Feb 2016	Tuesday 23 Feb 2016	Tuesday 23 Feb 2016	1	709
23	23.9584482758621	Wednesday 24 Feb 2016	Wednesday 24 Feb 2016	Wednesday 24 Feb 2016	Wednesday 24 Feb 2016	1	837
23	23.46	Thursday 25 Feb 2016	Thursday 25 Feb 2016	Thursday 25 Feb 2016	Thursday 25 Feb 2016	1	594
23	24.321724137931	Friday 26 Feb 2016	Friday 26 Feb 2016	Friday 26 Feb 2016	Friday 26 Feb 2016	1	105
23	24.3436752136752	Saturday 27 Feb 2016	Saturday 27 Feb 2016	Saturday 27 Feb 2016	Saturday 27 Feb 2016	1	355
23	24.3368421052632	Sunday 28 Feb 2016	Sunday 28 Feb 2016	Sunday 28 Feb 2016	Sunday 28 Feb 2016	1	482
23	23.4558474576271	Monday 29 Feb 2016	Monday 29 Feb 2016	Monday 29 Feb 2016	Monday 29 Feb 2016	1	240
23	23.8339473684211	Tuesday 01 Mar 2016	Tuesday 01 Mar 2016	Tuesday 01 Mar 2016	Tuesday 01 Mar 2016	1	619
23	22.97	Wednesday 02 Mar 2016	Wednesday 02 Mar 2016	Wednesday 02 Mar 2016	Wednesday 02 Mar 2016	1	747
23	24.3555172413793	Thursday 03 Mar 2016	Thursday 03 Mar 2016	Thursday 03 Mar 2016	Thursday 03 Mar 2016	1	504
23	23.9795689655172	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	Friday 04 Mar 2016	1	16
23	24.44	Saturday 05 Mar 2016	Saturday 05 Mar 2016	Saturday 05 Mar 2016	Saturday 05 Mar 2016	1	266
23	24.4315517241379	Sunday 06 Mar 2016	Sunday 06 Mar 2016	Sunday 06 Mar 2016	Sunday 06 Mar 2016	1	393
23	23.9626724137931	Monday 07 Mar 2016	Monday 07 Mar 2016	Monday 07 Mar 2016	Monday 07 Mar 2016	1	151
23	23.9414035087719	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	Tuesday 08 Mar 2016	1	648
23	23.4937931034483	Wednesday 09 Mar 2016	Wednesday 09 Mar 2016	Wednesday 09 Mar 2016	Wednesday 09 Mar 2016	1	776
23	23.46	Thursday 10 Mar 2016	Thursday 10 Mar 2016	Thursday 10 Mar 2016	Thursday 10 Mar 2016	1	533
23	23.945775862069	Friday 11 Mar 2016	Friday 11 Mar 2016	Friday 11 Mar 2016	Friday 11 Mar 2016	1	45
23	24.2456896551724	Saturday 12 Mar 2016	Saturday 12 Mar 2016	Saturday 12 Mar 2016	Saturday 12 Mar 2016	1	295
23	22.4884482758621	Sunday 13 Mar 2016	Sunday 13 Mar 2016	Sunday 13 Mar 2016	Sunday 13 Mar 2016	1	422
23	23.0893043478261	Monday 14 Mar 2016	Monday 14 Mar 2016	Monday 14 Mar 2016	Monday 14 Mar 2016	1	180
23	22.97	Tuesday 15 Mar 2016	Tuesday 15 Mar 2016	Tuesday 15 Mar 2016	Tuesday 15 Mar 2016	1	677
23	23.2622807017544	Wednesday 16 Mar 2016	Wednesday 16 Mar 2016	Wednesday 16 Mar 2016	Wednesday 16 Mar 2016	1	805
23	23.46	Thursday 17 Mar 2016	Thursday 17 Mar 2016	Thursday 17 Mar 2016	Thursday 17 Mar 2016	1	562
23	23.5928813559322	Friday 18 Mar 2016	Friday 18 Mar 2016	Friday 18 Mar 2016	Friday 18 Mar 2016	1	74
23	24.6638793103448	Saturday 19 Mar 2016	Saturday 19 Mar 2016	Saturday 19 Mar 2016	Saturday 19 Mar 2016	1	324
23	24.93	Sunday 20 Mar 2016	Sunday 20 Mar 2016	Sunday 20 Mar 2016	Sunday 20 Mar 2016	1	451
23	24.2287931034483	Monday 21 Mar 2016	Monday 21 Mar 2016	Monday 21 Mar 2016	Monday 21 Mar 2016	1	209
23	24.3278813559322	Tuesday 22 Mar 2016	Tuesday 22 Mar 2016	Tuesday 22 Mar 2016	Tuesday 22 Mar 2016	1	706
23	23.5529310344828	Wednesday 23 Mar 2016	Wednesday 23 Mar 2016	Wednesday 23 Mar 2016	Wednesday 23 Mar 2016	1	834
23	23.7565789473684	Thursday 24 Mar 2016	Thursday 24 Mar 2016	Thursday 24 Mar 2016	Thursday 24 Mar 2016	1	591
23	24.3583333333333	Friday 25 Mar 2016	Friday 25 Mar 2016	Friday 25 Mar 2016	Friday 25 Mar 2016	1	102
23	24.44	Saturday 26 Mar 2016	Saturday 26 Mar 2016	Saturday 26 Mar 2016	Saturday 26 Mar 2016	1	352
23	23.7350877192982	Sunday 27 Mar 2016	Sunday 27 Mar 2016	Sunday 27 Mar 2016	Sunday 27 Mar 2016	1	479
23	24.2379824561404	Monday 28 Mar 2016	Monday 28 Mar 2016	Monday 28 Mar 2016	Monday 28 Mar 2016	1	237
23	24.2422807017544	Tuesday 29 Mar 2016	Tuesday 29 Mar 2016	Tuesday 29 Mar 2016	Tuesday 29 Mar 2016	1	734
23	23.5244736842105	Wednesday 30 Mar 2016	Wednesday 30 Mar 2016	Wednesday 30 Mar 2016	Wednesday 30 Mar 2016	1	861
23	23.7135964912281	Thursday 31 Mar 2016	Thursday 31 Mar 2016	Thursday 31 Mar 2016	Thursday 31 Mar 2016	1	617
23	24.0058771929825	Friday 01 Apr 2016	Friday 01 Apr 2016	Friday 01 Apr 2016	Friday 01 Apr 2016	1	1
23	23.9628947368421	Saturday 02 Apr 2016	Saturday 02 Apr 2016	Saturday 02 Apr 2016	Saturday 02 Apr 2016	1	251
23	23.8866379310345	Sunday 03 Apr 2016	Sunday 03 Apr 2016	Sunday 03 Apr 2016	Sunday 03 Apr 2016	1	378
23	24.4228070175439	Monday 04 Apr 2016	Monday 04 Apr 2016	Monday 04 Apr 2016	Monday 04 Apr 2016	1	135
23	24.0607826086957	Tuesday 05 Apr 2016	Tuesday 05 Apr 2016	Tuesday 05 Apr 2016	Tuesday 05 Apr 2016	1	632
23	23.9248717948718	Wednesday 06 Apr 2016	Wednesday 06 Apr 2016	Wednesday 06 Apr 2016	Wednesday 06 Apr 2016	1	760
23	23.1812068965517	Thursday 07 Apr 2016	Thursday 07 Apr 2016	Thursday 07 Apr 2016	Thursday 07 Apr 2016	1	517
23	23.5102564102564	Friday 08 Apr 2016	Friday 08 Apr 2016	Friday 08 Apr 2016	Friday 08 Apr 2016	1	29
23	24.0058771929825	Saturday 09 Apr 2016	Saturday 09 Apr 2016	Saturday 09 Apr 2016	Saturday 09 Apr 2016	1	279
23	23.95	Sunday 10 Apr 2016	Sunday 10 Apr 2016	Sunday 10 Apr 2016	Sunday 10 Apr 2016	1	406
23	22.9828947368421	Monday 11 Apr 2016	Monday 11 Apr 2016	Monday 11 Apr 2016	Monday 11 Apr 2016	1	164
23	23.8369230769231	Tuesday 12 Apr 2016	Tuesday 12 Apr 2016	Tuesday 12 Apr 2016	Tuesday 12 Apr 2016	1	661
23	23.3267543859649	Wednesday 13 Apr 2016	Wednesday 13 Apr 2016	Wednesday 13 Apr 2016	Wednesday 13 Apr 2016	1	789
23	24.0670796460177	Thursday 14 Apr 2016	Thursday 14 Apr 2016	Thursday 14 Apr 2016	Thursday 14 Apr 2016	1	546
23	23.46	Friday 15 Apr 2016	Friday 15 Apr 2016	Friday 15 Apr 2016	Friday 15 Apr 2016	1	58
23	22.97	Saturday 16 Apr 2016	Saturday 16 Apr 2016	Saturday 16 Apr 2016	Saturday 16 Apr 2016	1	308
23	25.4073275862069	Sunday 17 Apr 2016	Sunday 17 Apr 2016	Sunday 17 Apr 2016	Sunday 17 Apr 2016	1	435
23	23.46	Monday 18 Apr 2016	Monday 18 Apr 2016	Monday 18 Apr 2016	Monday 18 Apr 2016	1	193
23	24.7365789473684	Tuesday 19 Apr 2016	Tuesday 19 Apr 2016	Tuesday 19 Apr 2016	Tuesday 19 Apr 2016	1	690
23	24.5160344827586	Wednesday 20 Apr 2016	Wednesday 20 Apr 2016	Wednesday 20 Apr 2016	Wednesday 20 Apr 2016	1	818
23	23.9119827586207	Thursday 21 Apr 2016	Thursday 21 Apr 2016	Thursday 21 Apr 2016	Thursday 21 Apr 2016	1	575
23	22.97	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	Friday 22 Apr 2016	1	86
23	22.1462931034483	Saturday 23 Apr 2016	Saturday 23 Apr 2016	Saturday 23 Apr 2016	Saturday 23 Apr 2016	1	336
23	22.4885964912281	Sunday 24 Apr 2016	Sunday 24 Apr 2016	Sunday 24 Apr 2016	Sunday 24 Apr 2016	1	463
23	22.48	Monday 25 Apr 2016	Monday 25 Apr 2016	Monday 25 Apr 2016	Monday 25 Apr 2016	1	221
23	22.48	Tuesday 26 Apr 2016	Tuesday 26 Apr 2016	Tuesday 26 Apr 2016	Tuesday 26 Apr 2016	1	718
23	22.0068965517241	Wednesday 27 Apr 2016	Wednesday 27 Apr 2016	Wednesday 27 Apr 2016	Wednesday 27 Apr 2016	1	846
23	22.0618103448276	Thursday 28 Apr 2016	Thursday 28 Apr 2016	Thursday 28 Apr 2016	Thursday 28 Apr 2016	1	603
23	21.8618965517241	Friday 29 Apr 2016	Friday 29 Apr 2016	Friday 29 Apr 2016	Friday 29 Apr 2016	1	114
23	22.0113043478261	Saturday 30 Apr 2016	Saturday 30 Apr 2016	Saturday 30 Apr 2016	Saturday 30 Apr 2016	1	364
23	21.99	Sunday 01 May 2016	Sunday 01 May 2016	Sunday 01 May 2016	Sunday 01 May 2016	1	373
23	22.4590598290598	Monday 02 May 2016	Monday 02 May 2016	Monday 02 May 2016	Monday 02 May 2016	1	130
23	22.8475	Tuesday 03 May 2016	Tuesday 03 May 2016	Tuesday 03 May 2016	Tuesday 03 May 2016	1	627
23	22.3897368421053	Wednesday 04 May 2016	Wednesday 04 May 2016	Wednesday 04 May 2016	Wednesday 04 May 2016	1	755
23	22.5007627118644	Thursday 05 May 2016	Thursday 05 May 2016	Thursday 05 May 2016	Thursday 05 May 2016	1	512
23	22.5644827586207	Friday 06 May 2016	Friday 06 May 2016	Friday 06 May 2016	Friday 06 May 2016	1	24
23	22.4928947368421	Saturday 07 May 2016	Saturday 07 May 2016	Saturday 07 May 2016	Saturday 07 May 2016	1	274
23	21.5995614035088	Sunday 08 May 2016	Sunday 08 May 2016	Sunday 08 May 2016	Sunday 08 May 2016	1	401
23	22.475701754386	Monday 09 May 2016	Monday 09 May 2016	Monday 09 May 2016	Monday 09 May 2016	1	159
23	22.5960526315789	Tuesday 10 May 2016	Tuesday 10 May 2016	Tuesday 10 May 2016	Tuesday 10 May 2016	1	656
23	22.735652173913	Wednesday 11 May 2016	Wednesday 11 May 2016	Wednesday 11 May 2016	Wednesday 11 May 2016	1	784
23	21.9457894736842	Thursday 12 May 2016	Thursday 12 May 2016	Thursday 12 May 2016	Thursday 12 May 2016	1	541
23	22.2395614035088	Friday 13 May 2016	Friday 13 May 2016	Friday 13 May 2016	Friday 13 May 2016	1	53
23	22.48	Saturday 14 May 2016	Saturday 14 May 2016	Saturday 14 May 2016	Saturday 14 May 2016	1	303
23	22.2221052631579	Sunday 15 May 2016	Sunday 15 May 2016	Sunday 15 May 2016	Sunday 15 May 2016	1	430
23	21.3241379310345	Monday 16 May 2016	Monday 16 May 2016	Monday 16 May 2016	Monday 16 May 2016	1	188
23	21.8539655172414	Tuesday 17 May 2016	Tuesday 17 May 2016	Tuesday 17 May 2016	Tuesday 17 May 2016	1	685
23	21.7010344827586	Wednesday 18 May 2016	Wednesday 18 May 2016	Wednesday 18 May 2016	Wednesday 18 May 2016	1	813
23	22.484224137931	Thursday 19 May 2016	Thursday 19 May 2016	Thursday 19 May 2016	Thursday 19 May 2016	1	570
23	21.3366379310345	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	Friday 20 May 2016	1	81
23	22.97	Saturday 21 May 2016	Saturday 21 May 2016	Saturday 21 May 2016	Saturday 21 May 2016	1	331
23	22.48	Sunday 22 May 2016	Sunday 22 May 2016	Sunday 22 May 2016	Sunday 22 May 2016	1	458
23	22.48	Monday 23 May 2016	Monday 23 May 2016	Monday 23 May 2016	Monday 23 May 2016	1	216
23	21.5181355932203	Tuesday 24 May 2016	Tuesday 24 May 2016	Tuesday 24 May 2016	Tuesday 24 May 2016	1	713
23	21.5015517241379	Wednesday 25 May 2016	Wednesday 25 May 2016	Wednesday 25 May 2016	Wednesday 25 May 2016	1	841
23	21.1113559322034	Thursday 26 May 2016	Thursday 26 May 2016	Thursday 26 May 2016	Thursday 26 May 2016	1	598
